933; 313818; Entolóma sordidulum; (Kuhner & Romagn.) P.D. Orton (1960); nagubana rdečelistka
934; 313825; Entolóma subradiátum; (Kuhner & Romagn.) M.M. Moser (1978); ožlebičena rdečelistka
935; 313840; Entolóma undátum; (Fr.) M.M. Moser (1978); zvegana rdečelistka
936; 281570; Entolóma vérnum; Lundell (1937); alpska rdečelistka
;sin; Entoloma cucullatum; (J. Favre) M.M. Moser (1986);zvončasta rdečelistka
937; 313845; Entoloma versatile; (V. Brig.) M.M. Moser (1978); spreminjava rdečelistka
938; 104254; Entoloma xanthóchroum; (P.D. Orton) Noordel. (1985); rumena rdečelistka
939; 501108; Erástia salmonicolor; (Berk. & M.A. Curtis) Niemelä & Kinnunen (2005); lososov mehkoluknjičar
;sin; Hapalopilus salmonicolor; (Berk. & M.A. Curtis) Pouzar (1967);lososov mehkopor
940; 222740; Éutypa spinósa; (Pers.) Tul. & C. Tul. (1863); trnasta krastovka
941; 132586; Eutypélla guaternata; (Pers.) Rappaz (1987); hrastova krastarka
942; 207527; Exídia glandulósa; (Bull.) Fr. (1822); žlezasta zamazanka
;sin; Exidia truncata; Fr. (1822);zvegana zamazanka
943; 512661; Exidia nigricans; (With.) P. Roberts (2009); smrekova zamazanka
;sin; Exidia pithya; (Alb. & Schwein.) Fr. (1822);smrekova zamazanka
944; 157929; Exídia recísa; (Ditmar) Fr. (1822); pecljata zamazanka
945; 178936; Exidia saccharína; Fr. (1822); kandirana zamazanka
946; 179018; Exídia thuretiána; (Lév.) Fr. (1874); beloblazinasta zamazanka
947; 330788; Exidiópsis cálcea; (Pers.) K. Wells (1962); bela lojevka
948; 169072; Exidiópsis effusa; (Bref. ex Sacc.) Móller (1895); angelska lojevka
949; 180856; Exobasidium oxycócci; Rostr. ex Shear (1907); mahovnični kroglež
950; 111488; Faerbéria carbonária; (Alb. & Schwein.) Pouzar (1981); pogoriščni letvičar
951; 354470; Fayódia anthracóbia; (J. Favre) Knudsen (1991); pogoriščna trobljevka
952; 330872; Fibroporia vaillantii;;konopčasta trhlovka
;sin; Antrodia vaillantii; (DC.) Ryvarden (1973);konopčasta trhlica
953; 193923; Fistulína hepática; (Scháff.) With. (1801); jetrasta cevača
954; 227412; Flammula alnicola;;jelševa luskinavka
;sin; Pholiota alnicola; (Fr.) Singer (1951);jelšev luskinar 
955; 100243; Flammulaster carpophilus;;bukova vlagoleska
;sin; Flammuiaster carpophilus var. subincarnatus; (Joss. & Kuhner) Vellinga (1986);bukova vlagoleska, rožnati različek
956; 522140; Flammulaster granulosus;;zrnasta vlagoleska
957; 330928; Flammulaster limulatus;;žametna vlagolestka
958; 522141; Flammulaster muricatus;;rjava vlagoleska
959; 314169; Flammulina ononidis;;gladeževa panjevka
960; 330940; Flamulina veitpes; (Curtis) Singer (1951);zimska panjevka
961; 106139; Flaviporus citrinéllus; (Niemelä & Ryvarden) Ginns (1984); citronasti rumenopor
962; 330944; Flocculária luteóvirens; (Alb. & Schwein.) Pouzar (1957); rumeneča venčnica
963; 194860; Fomes fomentarius; (L.) Fr. (1849); bukova kresilka
964; 286493; Fomitipória punctáta; (P. Karst.) Murrill (1947); ploščati glivopor
;sin; Phellinus punctatus; (P. Karst.) Pilat (1942);ploščati plutač
965; 106151; Fomitipória robusta; (P. Karst.) Fiasson & Niemelä (1984); hrastov glivopor
;sin; Phellinus robustus; (P. Karst.) Bourdot & Galzin (1928);hrastov plutač
966; 812646; Fomitópsis betulína; (Bull.) B.K. Cui, M.L. Han & Y.C. Dai (2016); brezova kresilača
;sin; Piptoporus betulinus; (Bull.) P. Karst. (1881);brezova odpadljivka
967; 297501; Fomitópsis officinális; (Vill.) Bondartsev & Singer (1941);lekarniška kresilača
;sin; Laricifomes officinalis; (Vill.) Kotl. & Pouzar (1957);lekarniška macesnovka
968; 101927; Fomitopsis pinicola; (Sw.) P. Karst. (1881); smrekova kresilača
969; 238909; Fulígo cándida; Pers. (1796); beli cvet
970; 120166; Fulígo cinérea; (Schwein.) Morgan (1896); bledosivi cvet
971; 149977; Fulígo séptica; (L.) F.H. Wigg. (1780); čreslov cvet
972; 282428; Fuscopória contígua; (Pers.) G. Cunn. (1948); velikoluknjičasti plutovec
;sin; Phellinus contiguus; (Pers.) Pat. (1928);velikoluknjičasti plutač
973; 286518; Fuscopória férrea; (Pers.) G. Cunn. (1948); trdi plutovec
;sin; Phellinus ferreus; (Pers.) Bourdot & Galzin (1928);trdi plutač
974; 122487; Fuscopória ferruginósa; (Schrad.) Murrill (1907); rjasti plutovec
;sin; Phellinus ferruginosus; (Schrad.) Pat. (1900);rjasti plutač
975; 474671; Fuscoporia torulosa; (Pers.) T. Wagner & M. Fisch. (2001); svitkasti plutovec
;sin; Phellinus torulosus; (Pers.) Bourdot & Galzin (1925);svitkasti plutač
976; 819285; Fuscopostia frágilis; (Fr.) B.K. Cui, L.L. Shen & Y.C. Dai (2019); krhka sirnica
;sin; Oligoporus fragilis; (Fr.) Gilb. & Ryvarden (1985);krhki skutovec
;sin; Postia fragilis; (Fr.) Julich (1982);krhki skutovec
977; 819287; Fuscopóstia leucomallélla; (Murrill) B.K. Cui, L.L. Shen & Y.C. Dai (2019); rjavopasasta sirnica
;sin; Oligoporus leucomallellus; (Murrill) Gilb. & Ryvarden (1985);rjavopasasti skutovec
;sin; Postia leucomallella; (Murrill) Julich (1982);rjavopasasti skutovec
978; 519438; Fusicolla merismoides; (Corda) Gráfenhan, Seifert & Schroers (2011); oranžna sluzača
979; 354423; Galerélla conocéphala; (Bull.) Bon (1991); stožčasta kučmača
980; 486537; Galerélla plicatélla; (Peck) Singer (1951); nagubana kučmača
981; 331061; Galerína ampulláceocystis; P.D. Orton (1960); ampulna kučmica
982; 297595; Galerina atkinsoniana; A.H. Sm. (1953); Atkinsonova kučmica
983; 331075; Galerina calyptrata; P.D. Orton (1960); betičasta kučmica
984; 251473; Galerina clavata; (Velen.) Kuhner (1935); vlažna kučmica
985; 252424; Galerina graminea; (Velen.) Kuhner (1935); travnata kučmica
986; 297627; Galerina heterocystis; (G.F. Atk.) A.H. Sm. & Singer (1958); mokrotna kučmica
987; 252653; Galerína hypnórum; (Schrank) Kuhner (1935); mahovna kučmica
988; 253217; Galerína margináta; (Batsch) Kuhner (1935); obrobljena kučmica
;sin; Galerina autumnalis; (Peck) A.H. Sm. & Singer (1964);jesenska kučmica
;sin; Galerina unicolor; (Vahl) Singer (1936);zvonasta kučmica
989; 253783; Galerina paludósa; (Fr.) Kuhner (1935); močvirska kučmica
990; 331133; Galerína pumila; (Pers.) Singer (1961); pritlikava kučmica
991; 331140; Galerina salicicola; P.D. Orton (1960); vrbina kučmica
992; 254785; Galerina sphagnorum; (Pers.) Kuhner (1935); šotna kučmica
993; 297676; Galerina stylífera; (G.F. Atk.) A.H. Sm. & Singer (1958); spolzka kučmica
994; 314287; Galerína subclaváta; Kuhner (1973); velikotrosna kučmica
995; 297688; Galerína sulciceps; (Berk.) Boedijn (1951); vrtnarska kučmica
996; 100238; Galerina vittiformis; (Fr.) Singer (1950); spremenljiva kučmica
997; 314302; Ganodérma adspérsum; (Schulzer) Donk (1969); debela pološčenka
998; 119872; Ganodérma applanátum; (Pers.) Pat. (1887); sploščena pološčenka
999; 240250; Ganodérma carnósum; Pat. (1889); jelkina pološčenka
1000; 148413; Ganodérma lucidum; (Curtis) P. Karst. (1881); svetlikava pološčenka
1001; 241478; Ganodérma pféifferi; Bres. (1889); bakrenasta pološčenka
1002; 123196; Ganodérma resináceum; Boud. (1890); smolena pološčenka
1003; 416406; Ganodérma valesiácum; Boud. (1895); macesnova pološčenka
1004; 150614; Gautiéria morchellifórmis; Vittad. (1831); smrékasta trebuhovka
1005; 150432; Gautiéria ótthii; Trog (1857); ozkotrosna trebuhovka
1006; 239578; Geástrum campéstre; Morgan (1887); travniška zvezdica
1007; 120463; Geastrum fimbriátum; Fr. (1829); resičasta zvezdica
;sin; Geastrum sessile; Pouzar (1971);resasta zvezdica
1008; 119002; Geástrum fornicátum; (Huds.) Hook. (1821); oblokasta zvezdica
1009; 139774; Geástrum mínimum; Schwein. (1822); drobcena zvezdica
1010; 153421; Geástrum pectinátum; Pers. (1801); grebenasta zvezdica
1011; 165809; Geástrum guadrifidum; DC. (1801); četverokraka zvezdica
1012; 121327; Geástrum ruféscens; Pers. (1801); rusa zvezdica
1013; 164611; Geástrum striátum; DC. (1805); brazdasta zvezdica
;sin; Geastrum nanum; Pers. (1809);pritlikava zvezdica
;sin; Geastrum schmidelii; Vittad. (1842);mala zvezdica
1014; 119601; Geástrum tríplex; Jungh. (1840); ovratniška zvezdica
1015; 551524; Geoglóssum cookeánum; Nannf. ex Minter & P.F. Cannon (2015); puhasti jezik
1016; 158264; Geoglossum fallax; E.J. Durand (1908); varljivi jezik
1017; 174260; Geoglóssum glábrum; Pers. (1794); goli jezik
1018; 314400; Geópora arenósa; (Fuckel) S. Ahmad (1978); peščinska zakopanka
1019; 314405; Geópora sumneriána; (Cooke ex W. Phillips) M. Torre (1976); cedrova zakopanka
1020; 180156; Geópyxis carbonária; (Alb, & Schwein.) Sacc. (1889); oglarska puša
1021; 835812; Geóscypha ampelína; (Gillet) Van Vooren & Dougoud (2020); vinskordeča skleda
;sin; Peziza ampelina; Quél. (1880);vinskordeča skledica
1051; 835166; Geóscypha violácea; (Pers.) Lambotte (1887); vijoličasta skleda
;sin; Peziza violacea; Pers. (1794);vijoličasta skledica
1052; 109772; Gerronéma nitriolens; (J. Favre) Clémencon (1982); klorova zlatolistka
;sin; Clitocybe nitriolens; J. Favre (1960);klorova livka
1053; 564429; Giacómia mirábilis; (Bres.) Vizzini & Contu (2012); čudovita velepodviharka
;sin; Leucopaxillus mirabilis; (Bres.) Konrad & Maubl. (1952);čudovita velepodvihanka 
1054; 550234; Glióphorus irrigátus; (Pers.) A.M. Ainsw. & P.M. Kirk (2013); orošena vlažničarka 
;sin; Hygrocybe irrigata; (Pers.) M.M. Moser (1955);orošena vlažnica
;sin; Hygrocybe unguinosa; (Fr.) P. Karst. (1879);sajastosiva vlažnica
1055; 103375; Glióphorus laétus; (Pers.) Herink (1958); spolzka vlažničarka
;sin; Hygrocybe laeta; (Pers.) P. Kkumm. (1871);spolzka vlažnica
1056; 103376; Glióphorus psittácinus; (Schaff.) Herink (1958); papagajska vlažničarka
;sin; Hygrocybe psittacina; (Schdff.) P Kumm. (1871);papagajska vlažnica
1057; 297837; Gloeocystidiéllum leucoxánthum; (Bres.) Boidin (1951); okrasti opnovec
;sin; Megalocystidium leucoxanthum; (Bres.) Julich (1978);okrasta velemehurka
1058; 254068; Gloeocystidiéllum porósum; (Berk. & M.A. Curtis) Donk (1931); belkasti opnovec
1059; 357408; Gloeophyllum abietínum; (Bull.) P. Karst. (1882); hojeva tramovka
1060; 297848; Gloeophyllum odorátum; (Wulfen) Imazeki (1943); dišeča tramovka
1061; 356810; Gloeophyllum sepiárium; (Wulfen) P. Karst. (1882); sivorjava tramovka
1062; 356811; Gloeophyllum trábeum; (Pers.) Murrill (1908); labirintasta tramovka
1063; 105330; Gloeóporus taxícola; (Pers.) Gilb. & Ryvarden (1985); obrobljena voskocevka
1064; 101816; Glóiodon strigósus; (Sw.) P. Karst. (1880); ščetinasti zobatec
1065; 413119; Gloiothéle citrína; (Pers.) Ginns & G.W. Freeman (1994); citronasta namazanka
1066; 804074; Gloioxanthómyces vitellínus; (Fr.) Lodge, Vizzini, Ercole & Boertm. (2013); rumenjačna navlaženka
;sin; Hygrocybe vitellina; (Fr.) P. Karst. (1879);rumenjačna vlažnica
1067; 140107; Glónium lineare; (Fr.) De Not. (1847); ogljena razdvojenka
1068; 802301; Glutinoglóssum glutinósum; (Pers.) Hust., A.N. Mill., Denting. & P.F. Can. (2013); lepljivi jezičevec
;sin; Gloeoglossum glutinosum; (Pers.) E.J. Durand (1908);lepljivi jezik
1069; 331451; Glyphium elátum; (Grev.) H. Zogg (1962); postavna glicerinka
1070; 209017; Gomphidius glutinosus;;veliki slinar
1071; 209063; Gomphidius maculatus;;pegasti slinar
1072; 213963; Gomphidius roseus; (Fr.) Fr. (1838); rožnati slinar
1073; 356880; Gómphus clavátus; (Pers.) Gray (1821); čokata žilolistka
1074; 314727; Granulobasidium velléreum; (Ellis & Cragin) Julich (1979); belorožnati mrenovec
1075; 362177; Grífola frondósa; (Dicks.) Gray (1821); velika zraščenka
1076; 189772; Guepinia helvelloides;;uhati drhtavec
;sin; Tremiscus helvelloides; (DC.) Donk (1958);uhati drhtavež
1077; 414437; Guepiniópsis buccína; (Pers.) L.L. Kenn. (1959); trobljasta rebríca
1078; 331593; Gymnopilus junonius;;Junonina plamenka
;sin; Gymnopilus spectabilis var. junonius; (Fr.) Kuhner & Romagn. 1953; zastrta plamenka, junonin različek 
1079; 298043; Gymnopilus microsporus;;drobnotrosna plamenka
1080; 324710; Gymnopilus odíni; (Fr.) Bon & P. Roux (2002); Odinova plamenka 
1081; 438398; Gymnopilus penetrans;;predirna plamenka
1082; 438400; Gymnopilus pícreus; (Pers.) P. Karst. (1879); rezka plamenka
1083; 522061; Gymnopilus sapineus; (Fr.) Murrill (1912); jelkova plamenka
1084; 437613; Gymnopus alkalívirens; (Singer) Halling (1997); črni korenovec
;sin; Collybia alkalivirens; Singer (1948);črna korenovka
1085; 550654; Gymnopus androsáceus; (L.) Della Magg. & Trassin (2014); nitasti korenovec
;sin; Marasmius androsaceus; (L.) Fr. (1838);nitasta sehlica
1086; 437615; Gymnopus aquósus; (Bull.) Antonín & Noordel. (1997); žleborobi korenovec
;sin; Collybia aguosa; (Bull.) P. Kumm. (1871);žleboroba korenovka
1087; 437618; Gymnopus brassicolens; (Romagn.) Antonín & Noordel. (1997); zeljarski korenovec
;sin; Micromphale brassicolens; (Romagn.) P.D. Orton (1960);zeljarska sehlevka
1088; 438406; Gymnopus dryóphilus; (Bull.) Murrill (1916); vitki korenovec
;sin; Collybia dryophila; (Bull.) P. Kumm. (1871);vitka korenovka
1089; 437623; Gymnopus erythropus; (Pers.) Antonín, Halling & Noordel. (1997); sehlični korenovec 
;sin; Collybia kuehneriana; Singer (1961);sehlična korenovka 
1090; 477221; Gymnopus exsculptus; (Fr.) Murrill (1916); rumenolistni korenovec
;sin; Collybia exsculpta; (Fr.) Gillet (1876);rumenolistna korenovka
1091; 550462; Gymnopus foétidus; (Sowerby) P.M. Kirk (2014); smrdeči korenovec
;sin; Micromphale foetidum; (Sowerby) Singer (1945);smradna sehlevka
;sin; Micromphale rufocarneum; (Velen.) Knudsen (1991);nedišeča sehlevka
1092; 437626; Gymnopus fuscopurpureus; (Pers.) Antonín, Halling & Noordel. (1997); bukov korenovec
;sin; Collybia fuscopurpurea; (Pers.) P. Kumm. (1871);bukova korenovka
1093; 431669; Gymnopus fusipes; (Bull.) Grey (1821); hrastov korenovec
;sin; Collybia crassipes; (Schàff.) Ricken (1915);progavobetna korenovka
;sin; Collybia fusipes; (Bull.) Ouel. (1872);hrastova korenovka
1094; 437628; Gymnopus hariolórum; (Bull.) Antonín, Halling & Noordel. (1997); smradni korenovec
;sin; Collybia hariolorum; (Bull.) Quél. (1872);smradna korenovka
1095; 437629; Gymnopus hybridus; (Kuhner & Romagn.) Antonin & Noordel. (1997); hibridni korenovec
;sin; Collybia hybrida; (Kuhner & Romagn.) Svrček & Kubička (1964);hibridna korenovka
1096; 437630; Gymnopus impudicus; (Fr.) Antonin, Halling & Noordel. (1997); zoprni korenovec
1097; 437636; Gymnopus ócior; (Pers.) Antonín & Noordel. (1997); žoltolistni korenovec 
;sin; Collybia luteifolia; Gillet (1876);žoltolistna korenovka
;sin; Collybia ocior; (Pers.) Vilgalys & O.K. Mill. (1987);širokolistna korenovka
1098; 437640; Gymnopus putillus; (Fr.) Antonín, Halling & Noordel. (1997); borov korenovec
;sin; Collybia putilla; (Fr.) Singer (1936);borova korenovka
1099; 511565; Gymnopus vérnus; (Ryman) Antonín & Noordel. (2008); snežni korenovec
;sin; Collybia nivalis; Luthi & Plomb ex M.M. Moser (1978);snezna korenovka
1100; 219656; Gymnosporángium claváriifórme; (Wulfen) DC. (1805); brinov ščetinec
1101; 155313; Gymnosporángium sabinaé; (Dicks.) G. Winter (1848); hrušev ščetinec
1102; 162132; Gymnosporángium tremelloídes; Syd. (1882); drhtavi ščetinec
1103; 164515; Gyrodon lívidus; (Bull.) Fr. (1888); navadni jelšar 
1104; 236690; Gyromitra esculenta; (Pers.) Fr. (1849); pomladanski hrček
1105; 236474; Gyrómitra gígas; (Krombh.) Cooke (1878); orjaški hrček
;sin; Neogyromitra gigas; (Krombh.) S. Imai (1938);orjaški hrček
1106; 119118; Gyrómitra infula; (Schaff.) Quél. (1886); rogljati hrček
1107; 331621; Gyrómitra leucoxántha; (Bres.) Harmaja (1969); rumenkasti hrček
1108; 314837; Gyrómitra párma; (J. Breitenb. & Maas Geest.) Kotl. & Pouzar (1974); ščitasti hrček
1109; 354399; Gyrophanópsis polonensis; (Bres.) Stalpers & P.K. Buchanan (1991); nakosmičena strgalkarica
;sin; Hyphodermopsis polonensis; (Bres.) Julich (1982);kosmičasta strgalkarica
1110; 356881; Gyróporus castáneus; (Bull.) Quél. (1886); rjavi bledotrosnik 
1111; 356882; Gyróporus cyanéscens; (Bull.) Quél. (1886); modreči bledotrosnik 
1112; 445931; Hapalapilus cróceus; (Pers.) Donk (1933); žafranasti mehkopor
;sin; Aurantiporus croceus; (Pers.) Murrill (1920);žafranasti zlatoluknjičar
1113; 438420; Hapalopilus rutilans; (Pers.) Murrill (1904); cimetasti mehkopor
1114; 247230; Hebelóma anthracóphilum; Maire (1910); pogoriščna medlenka
1115; 353975; Hebeloma birrus; (Fr.) Gillet (1884); rožnata medlenka
1116; 331741; Hebelóma cavipes; Huijsman (1961); votlobetna medlenka
1117; 141251; Hebelóma círcinans; (Quél.) Sacc. (1891); kolobarna medlenka
1118; 331742; Hebelóma clavulipes; Romagn. (1965); belobetna medlenka
;sin; Hebeloma longicaudum; (Pers.) P. Kumm. (1871);dolgobetna medlenka
1119; 241497; Hebelóma crustulinifórme; (Bull.) Quél. (1872); solzeča medlenka
1120; 264691; Hebelóma fastibile; (Pers.) P. Kumm. (1871); kopučasta medlenka
1121; 286871; Hebeloma helódes; J. Favre (1948); šotna medlenka
1122; 243234; Hebelóma hiemále; Bres. (1892); zimska medlenka
1123; 314957; Hebelóma ingrátum; Bruchet (1970); zoprna medlenka
1124; 366302; Hebelóma laterínum; (Batsch) Vesterh. (2005); kakavna medlenka
;sin; Hebeloma edurum; Métrod ex Bon (1985);kakavova medlenka
1125; 331749; Hebelóma léucosarx; P.D. Orton (1960); vrbina medlenka
1126; 354517; Hebelóma malencónii; Bellu & Lanzoni (1988); obledela medlenka
;sin; Hebeloma pallidum; Malencon (1970);bleda medlenka
1127; 235847; Hebelóma mesophaéum; (Pers.) Fr. (1872); dvobarvna medlenka
1128; 314964; Hebelóma ochroálbidum; Bohus (1972); bledikasta medlenka
1129; 104892; Hebelóma pállidoluctuósum; Gróger & Zschiesch. (1984); pusta medlenka
1130; 814187; Hebelóma pseudofragilipes; Beker, Vesterh. & U. Eberh. (2015); krhkobetna medlenka
1131; 275806; Hebelóma pusillum; J.E. Lange (1940); pritlikava medlenka
1132; 438426; Hebelóma radicósum; (Bull.) Ricken (1911); korenasta medlenka
1133; 314974; Hebelóma rémyi; Bruchet (1970); močvirska medlenka
1134; 236476; Hebelóma saccharíolens; Quél. (1880); sladkobna medlenka
1135; 237141; Hebelóma sarcophyllum; (Peck) Sacc. (1887); škrlatnotrosna medlenka
1136; 140872; Hebeloma sinapizans; (Paulet) Gillet (1876); redkvičasta medlenka
1137; 126308; Hebelóma sordéscens; Vesterh. (1989); temnodniščna medlenka
;sin; Hebeloma testaceum; Quél. (1872);črnodniščna medlenka
1138; 144548; Hebelóma spoliátum; (Fr.) Gillet (1878); bodalasta medlenka
1139; 160633; Hebelóma subsaponáceum; P. Karst. (1884); milnata medlenka
1140; 133127; Hebeloma theobrominum; Ouadr. (1987); cimetasta medlenka
