1115.;103683;1997;Pholiota jahnii;Pholióta jáhnii;svinjski luskinar;NU;
1116.;115388;1998;Pholiota lenta;Pholióta lénta;bledi luskinar;NU;
1117.;115389;2000;Pholiota lubrica;Pholióta lúbrica;spolzki luskinar;NU;
1118.;162348;2001;Pholiota lucifera;Pholióta lucífera;danični luskinar;NU;
1119.;103687;1096;Pholiota populnea;Pholióta popúlnea;topolov luskinar;NU;topolov luskinovec
1120.;289399;2005;Pholiota spumosa;Pholióta spumósa;slinasti luskinar;NU;
1121.;241744;2006;Pholiota squarrosa;Pholióta squarrósa;hrapavi luskinar;PU;hrapava štorovka, luskavka
1122.;216262;2008;Pholiota tuberculosa;Pholióta tuberculósa;krivobetni luskinar;NU;
1123.;320281;3025;Phylloporia ribis;Phyllopória ríbis;ribezova plutačevka;NU;
1124.;356685;2017;Phylloporus rhodoxanthus;Phyllóporus rhodoxánthus;rdeči prekatnik;U, Z, RS;
1125.;272228;2018;Phyllotopsis nidulans;Phyllotópsis nídulans;gnezdasti listar;U, RS;
1126.;277414;2022;Rigidoporus sanguinolentus;Physisporínus sanguinoléntus;rdečeča mehkocevka;NU;
1127.;438869;2023;Physisporinus vitreus;Physisporínus vítreus;steklasta mehkocevka;NU;
1128.;100963;2027;Fomitopsis betulina;Piptóporus betulínus;brezova odpadljivka;MU;
1129.;303705;2028;Pisolithus arhizus;Pisólithus arrhízus;barvarski grahovec;PU;
1130.;289763;2029;Pleurocybella porrigens;Pleurocybélla pórrigens;zleknjena školjkarica;S;
1131.;357289;2030;Agaricus chioneus;Pleurotéllus chióneus;snežnati ostrigarček;NU;
1132.;355897;2035;Pleurotus cornucopiae;Pleurótus cornucópiae;trobljasti ostrigar;MU;
1133.;151965;2036;Pleurotus dryinus;Pleurótus drýinus;hrastov ostrigar;MU;
1134.;418594;2037;Pleurotus eryngii var. eryngii;Pleurótus erýngii;možinin ostrigar;MU;
1135.;174220;2041;Pleurotus ostreatus;Pleurótus ostreátus;bukov ostrigar;MU;bukova gliva, bukova ostriga, bukove ostrige, bukovi zajčki, lepotice, orgle, ostrigar, ostrigarica, pahljačice, pozni školjkar, sivi zajčki, školjkar, školjkarica, školjke, škripelj, škripelc, trnovke
1136.;143543;2042;Pleurotus pulmonarius;Pleurótus pulmonárius;poletni ostrigar;MU;
1137.;337267;2045;Plicaturopsis crispa;Plicaturópsis críspa;bukova žilika;NU;
1138.;104646;2061;Pluteus atromarginatus;Plúteus atromarginátus;temnoroba ščitovka;U;
1139.;218699;2046;Pluteus aurantiorugosus;Plúteus aurántiorugósus;prelestna ščitovka;U; 
1140.;417292;2048;Pluteus cervinus var. cervinus;Plúteus cervínus;jelenova ščitovka;U;
1141.;220238;2049;Pluteus chrysophaeus;Plúteus chrysopháeus;datljeva ščitovka;NU;
1142.;240423;2051;Pluteus ephebeus;Plúteus ephébeus;žametasta ščitovka;U;
1143.;320752;2055;Pluteus inquilinus;Plúteus inquilínus;belkasta ščitovka;NU;
1144.;150582;2056;Pluteus leoninus;Plúteus leonínus;rumena ščitovka;U;
1145.;245194;2060;Pluteus nanus;Plúteus nánus;pritlikava ščitovka;NU;
1146.;145024;2843;Pluteus pellitus;Plúteus pellítus;bela ščitovka;U;
1147.;144854;2063;Pluteus petasatus;Plúteus petasátus;klobukasta ščitovka;U;
1148.;238531;2065;Pluteus hiatulus;Plúteus pláutus;zrničasta ščitovka;NU;
1149.;248908;2066;Pluteus romellii;Plúteus roméllii;romellova ščitovka;U;
1150.;248284;2067;Pluteus roseipes;Plúteus roséipes;rožnobetna ščitovka;U;
1151.;148877;2068;Pluteus salicinus;Plúteus salicínus;vrbova ščitovka;U;
1152.;141316;2071;Pluteus umbrosus;Plúteus umbrósus;temna ščitovka;U;
1153.;320783;1491;Podofomes trogii;Podofómes trógii;jelkin irhovec;NU;jelkina irhovka
1154.;414472;2073;Podoscypha multizonata;Podoscýpha multizonáta;pisana rožica;NU;kolobarčasta rožica
1155.;176922;2074;Polyporus arcularius;Polýporus arculárius;rombasti luknjičar;NU;
1156.;180106;2077;Polyporus badius;Polýporus bádius;smolasti luknjičar;NU;
1157.;142023;2075;Lentinus brumalis;Polýporus brumális;zimski luknjičar;NU;ledena luknjičarka, ledeni luknjičar, luknjičarka, luknjičevka, rjava luknjičarka, rjavi luknjičar, zimček, zimka
1158.;179557;2076;Lentinus substrictus;Polýporus ciliátus;ščetinasti luknjičar;NU;
1159.;177187;2078;Polyporus varius;Polýporus leptocéphalus;raznolični luknjičar;NU;
1160.;199997;2080;Picipes melanopus;Polýporus melánopus;mekinasti luknjičar;NU;
1161.;186284;2082;Cerioporus squamosus;Polýporus squamósus;luskati luknjičar;MU;luskata luknjičarka, pahutnik, strehice, strešnik, šopovka
1162.;201272;2083;Polyporus tuberaster;Polýporus tuberáster;gomoljavi luknjičar;U;kamnica
1163.;240963;866;Polyporus umbellatus;Polýporus umbellátus;razvejani luknjičar;U, Z, RS;hrastova razvejanka
1164.;320940;2085;Porpoloma elytroides;Porpolóma elytroídes;luskata risnica;U;
1165.;438906;1849;Cyanosporus caesius;Póstia cáesia;modri skutovec;NU;
1166.;110916;1850;Fuscopostia fragilis;Póstia frágilis;krhki skutovec;NU; 
1167.;110921;1852;Fuscopostia leucomallella;Póstia leucomallélla;rjavopasasti skutovec;NU;
1168.;110927;1855;Amaropostia stiptica;Póstia stíptica;trpki skutovec;NU;
1169.;110928;1856;Cyanosporus subcaesius;Póstia subcáesia;modrikasti skutovec;NU;
1170.;110929;1857;Postia tephroleuca;Póstia tephroléuca;pepelnosivi skutovec;NU;
1171.;191374;2092;Agaricus atomatus;Psathyrélla atomáta;sloka črnivka;NU;
1172.;100849;2094;Candolleomyces candolleanus;Psathyrélla candolleána;zbledela črnivka;U;
1173.;304283;2098;Psathyrella cotonea;Psathyrélla cotónea;pavolasta črnivka;U;
1174.;282857;2100;Psathyrella fusca;Psathyrélla fúsca;velika črnivka;NU;
1175.;102022;2107;Candolleomyces leucotephrus;Psathyrélla leucótephra;dimastolistna črnivka;NU;
1176.;321250;2108;Psathyrella maculata;Psathyrélla maculáta;pegasta črnivka;UN;
1177.;290048;2110;Britzelmayria multipedata;Psathyrélla multipedáta;stonoga črnivka;NU;
1178.;513132;2096;Psathyrella pertinax;Psathyrélla pértinax;zgrbančena črnivka;NU;
1179.;337686;2116;Psathyrella piluliformis;Psathyrélla pilulifórmis;prosojna črnivka;PU;
1180.;304318;2121;Homophron spadiceum;Psathyrélla spadícea;datljeva črnivka;NU;
1181.;290059;2122;Psathyrella spadiceogrisea;Psathyrélla spadíceogrísea;sivorjava črnivka;U;
1182.;129783;2662;Pseudoboletus parasiticus;Pseudobolétus parasíticus;zajedalski pagoban;U;zajedalska polstenka, parazitska polstenka, parazitski goban, zajedalčica
1183.;414618;2125;Pseudoclitocybe cyathiformis;Pseudoclitócybe cyathifórmis;latvičasta palivka;U;
1184.;337734;2126;Pseudoclitocybe expallens;Pseudoclitócybe expállens;zbledela palivka;U;
1185.;102638;2128;Craterellus undulatus;Pseudocrateréllus undulátus;nagubana patrobenta;U;
1186.;120525;2130;Pseudohydnum gelatinosum;Pseudohýdnum gelatinósum;navadna ledenka;U;ledenka, bela ježevka, beli ježek, gobov smrkelj, prosojna ledenka, želatinarka, želatinasta ledenka, želatinka
1187.;321835;2131;Pseudomerulius aureus;Pseudomerúlius áureus;zlati pazgubanec;NU;
1188.;171303;2146;Pterula multifida;Ptérula multífida;razvejana ščetinjača;NU;
1189.;338022;2148;Terana coerulea;Pulcherrícium caerúleum;modri krasotec;NU;
1190.;322113;2152;Pycnoporellus fulgens;Pycnoporéllus fúlgens;bliskov gostoluknjičar;NU, RS;
1191.;120171;2153;Pycnoporus cinnabarinus;Pycnóporus cinnabárinus;cinobrasti drobnoluknjičar;NU 
1192.;338151;292;Radulomyces molaris;Radulómyces moláris;hrastov strgač;NU;hrastov voščenec 
1193.;414476;2154;Phaeoclavulina abietina;Ramária abietína;jelkina griva;NU;
1194.;414477;2155;Ramaria aurea;Ramária áurea;zlata griva;U;kokice, lepa griva, lisičjerepi parkeljci, prstiči, zajčje tačke, zlatorumena griva, zlatorumeni prsteci
1195.;304938;2156;Clavaria bataillei;Ramária batáillei;bataillejeva griva;PU;
1196.;356843;2157;Ramaria botrytis;Ramária botrýtis;rdeča griva;U;medvedje šapke, prstki, rudeči prsteci
1197.;304958;2159;Ramaria eumorpha;Ramária eumórpha;bledookrasta griva;NU;
1198.;322255;2160;Ramaria fagetorum;Ramária fagetórum;bukova griva;U;
1199.;427305;2161;Ramaria fennica var. fennica;Ramária fénnica;finska griva;U;
1200.;356845;2162;Phaeoclavulina flaccida;Ramária fláccida;veneča griva;NU;
1201.;356923;2163;Ramaria flava;Ramária fláva;rumena griva;U;gozdne koralce, gozdne korale, grebenka, krempeljci, krempeljčki, lesičji parkeljci, lisičji krempeljci, lisičji parkeljci, medvedove tace, medvedje tačice, medvedje tačke, parkeljci, petelinčki, prstanci, prsteci, rumeni prsteci, zajčji parkeljci
1202.;322257;2164;Ramaria flavescens;Ramária flavéscens;grmovnata griva;U;
1203.;322258;2165;Ramaria flavigelatinosa;Ramária flávigelatinósa;prožna griva;U;
1204.;111886;2168;Ramaria flavoides;Ramária flavoídes;redkvičasta griva;UN;
1205.;355626;2169;Corallium formosum;Ramária formósa;lepa griva;S;grivarica, lepi prsteci, pisanica, pisanka, tribarvna grivarica, tribarvnica
1206.;414479;2170;Ramaria gracilis;Ramária grácilis;janeževa griva;NU;
1207.;304974;2171;Ramaria ignicolor;Ramária ignícolor;ognjena griva;S;
1208.;322262;2174;Ramaria largentii;Ramária largéntii;largentova griva;U;
1209.;322265;2175;Ramaria lutea;Ramária lútea;rumenkasta griva;U;
1210.;322268;2177;Ramaria neoformosa;Ramária neoformósa;čedna griva;S;
1211.;304988;2178;Ramaria obtusissima;Ramária obtusíssima;smrekova griva;U;
1212.;476759;2180;Ramaria pallida;Ramária pállida;bleda griva;S;bledi krempeljci, bledi lisičji parkeljci, bledikasta griva, bledikaste medvedje tačke, grivasta bledivka, krempeljci, mrtvakarica, mrtvaščevka, mrtvaška griva, odvajalna griva
1213.;322277;2182;Ramaria rubella;Ramária rubélla;panjeva griva;NU;
1214.;304994;2183;Ramaria rufescens;Ramária ruféscens;rdečkasta griva;U; 
1215.;304996;2184;Ramaria sanguinea;Ramária sanguínea;krvobetna griva;U;
1216.;355674;2185;Ramaria stricta;Ramária strícta;čopičasta griva;NU;
1217.;305002;2186;Ramaria subbotrytis;Ramária subbotrýtis;prelestna griva;NU;
1218.;305008;2188;Ramaria testaceoflava;Ramária testáceofláva;rjaveča griva;NU;
1219.;111894;2189;Ramaria tridentina;Ramária tridentína;tridentinska griva;NU;
1220.;196051;2195;Rhizina undulata;Rhizína unduláta;hrčkasti korenčar;U;obrobljeni hrček
1221.;104917;2196;Rhizopogon luteolus;Rhizópogon obtéxtus;opletena koreninka;NU;
1222.;100130;2197;Rhizopogon roseolus;Rhizópogon roséolus;rožnata koreninka;NU;
1223.;439014;391;Rhodocollybia butyracea;Rhodocollýbia butyrácea;žaltava korenarka;PU;žaltava korenovka
1224.;437646;392;Collybia butyracea var. asema;Rhodocollýbia butyrácea;žaltava korenarka, roženosiva oblika;PU;žaltava korenovka, roženosiva oblika
1225.;437647;399;Rhodocollybia fodiens;Rhodocollýbia fódiens;žlebasta korenarka;U;žlebasta korenovka
1226.;427323;408;Rhodocollybia maculata var. maculata;Rhodocollýbia maculáta;pegasta korenarka;S;pegasta korenovka
1227.;439516;413;Rhodocollybia prolixa var. prolixa;Rhodocollýbia prolíxa;spotegnjena korenarka;NU;spotegnjena korenovka
1228.;437651;396;Rhodocollybia prolixa var. distorta;Rhodocollýbia prolíxa var. distórta;spotegnjena korenarka, zasukani različek;U;zasukana korenovka
1229.;133112;2200;Clitopilus geminus;Rhodócybe gémina;zvegana rusoglavka;U;
1230.;305195;2203;Clitocella popinalis;Rhodócybe popinális;pokapana rusoglavka;NU;
1231.;322818;2205;Rickenella fibula;Rickenélla fíbula;oranžnorumena mahoživka;NU 
1232.;108460;2206;Rickenella swartzii;Rickenélla swártzii;dvobarvna mahoživka;NU;
1233.;354383;2213;Calocybe carnea;Rugosómyces cárneus;mesnati lepoglavec;U;mesnata lepoglavka
1234.;354381;2216;Calocybe ionides;Rugosómyces ionídes;modrikasti lepoglavec;U;modrikasta lepoglavka
1235.;126280;2219;Russula lutea;Rússula acétolens;rumenjačna golobica;U;
1236.;442321;2220;Russula acrifolia;Rússula acrifólia;ostrolistna golobica;NU;
1237.;168833;2221;Russula adulterina;Rússula adulterína;varljiva golobica;NU;
1238.;168636;2222;Russula adusta;Rússula adústa;osmojena golobica;NU;
1239.;169136;2223;Russula aeruginea;Rússula aerugínea;zelena golobica;U;
1240.;163742;2224;Russula albonigra;Rússula albonígra;črnjava golobica;NU;
1241.;305347;2330;Russula alnetorum;Rússula alnetórum;jelševa golobica;NU; 
1242.;163869;2225;Russula alutacea;Rússula alutácea;ustrojena golobica;U;
1243.;290597;2227;Russula amarissima;Rússula amaríssima;grenka golobica;NU;
1244.;174401;2228;Russula amethystina;Rússula amethýstina;vijoličnordeča golobica;U;
1245.;174126;2229;Russula amoena;Rússula amóena;vabljiva golobica;U;
1246.;338671;2230;Russula amoenicolor;Rússula amoenícolor;cistidolistna golobica;U;
1247.;305349;2231;Russula amoenolens;Rússula amóenolens;vonjava golobica;NU;
1248.;441089;2855;Russula anatina;Rússula anatína;sivozelenkasta golobica;U;
1249.;338673;2232;Russula anthracina;Rússula anthrácina;črnorjava golobica;NU;
1250.;257139;2233;Russula aquosa;Rússula aquósa;močvirska golobica;NU;
1251.;356485;2292;Russula atropurpurea;Rússula atropurpúrea;škrlatna golobica;NU;
1252.;374437;2294;Russula atropurpurea;Rússula atropurpúrea;škrlatna golobica, olivnozelena oblika;NU;
1253.;173811;2234;Russula atrorubens;Rússula atrórubens;kokosova golobica;NU;
1254.;338676;2235;Russula aurantiaca;Rússula aurantíaca;oranžna golobica;U;
1255.;156423;2237;Russula aurea;Rússula áurea;zlatolistna golobica;U;zlatica, rumena golobica, zlata golobica, zlatorumena golobica, zlatenka
1256.;355892;2238, 2298;Russula aurora;Rússula auróra;rožasta golobica;U;trda golobica
1257.;156242;2239;Russula azurea;Rússula azúrea;sinja golobica;U;
1258.;156717;2240;Russula badia;Rússula bádia;cedrovna golobica;S;
1259.;338678;2241;Russula betularum;Rússula betulárum;brezovinska golobica;S;
1260.;322903;2242;Russula brunneoviolacea;Rússula brúnneoviolácea;rjavovijoličasta golobica;U;
1261.;193054;2226;Russula caerulea;Rússula caerúlea;grbičasta golobica;U;
1262.;305357;2243;Russula carpini;Rússula carpíni;gabrova golobica;U;
1263.;192913;2244;Russula cavipes;Rússula cávipes;votlobetna golobica;NU;
1264.;193143;2245;Russula chloroides;Rússula chloroídes;ozkolistna golobica;U;
1265.;363103;2247;Russula claroflava;Rússula clarofláva;brezova golobica;U;
1266.;262274;2249;Russula cremeoavellanea;Rússula crémeoavellánea;lešnikasta golobica;U;
1267.;251691;2250;Russula cuprea;Rússula cúprea;žgoča golobica;NU;
1268.;262548;2251;Russula curtipes;Rússula cúrtipes;kratkobetna golobica;U; 
1269.;190250;2252;Russula cyanoxantha;Rússula cyanoxántha;modrikasta golobica;U;plavka, sivka, sivkica, vijoličasta golobica, ženska golobica
1270.;104730;2255;Russula decipiens;Rússula decípiens;goljufiva golobica;NU;
1271.;217638;2256;Russula decolorans;Rússula decolórans;siveča golobica;U;
1272.;184527;2257;Russula delica;Rússula délica;modrolistna golobica;U;
1273.;184435;2258;Russula densifolia;Rússula densifólia;gostolistna golobica;NU;
1274.;191650;2262;Russula emetica;Rússula emética;bljuvna golobica;S;bljuvnica, grenka golobica, grenkasta golobica, krasnica, strupena golobica, vrhovka
1275.;356533;2265, 2299;Russula exalbicans;Rússula exálbicans;razbarvana golobica;NU;trda golobica, beli različek
1276.;338691;2267;Russula faginea;Rússula fagínea;bukova golobica;U;
1277.;180518;2268;Russula farinipes;Rússula farínipes;prožna golobica;NU;
1278.;180119;2269;Russula fellea;Rússula féllea;žolta golobica;NU;
1279.;290620;2270;Russula firmula;Rússula fírmula;trdikasta golobica;NU;
1280.;338692;2271;Russula flavispora;Rússula flavíspora;žoltotrosna golobica;UN;
1281.;187177;2272;Russula foetens;Rússula fóetens;smrdljiva golobica;S;
1282.;265201;2273;Russula font-queri;Rússula fónt-quéri;žleboroba golobica;U;
1283.;417052;2274, 2275;Russula fragilis var. fragilis;Rússula frágilis;krhka golobica;S;
1284.;282876;2276;Russula laurocerasi;Rússula frágrans;dišeča golobica;NU;
1285.;360293;2277;Russula fuliginosa;Rússula fuliginósa;čadasta golobica;NU;
1286.;322919;2279;Russula fuscorubroides;Rússula fuscorubroídes;temnoškrlatasta golobica;NU 
1287.;185789;2280;Russula galochroa;Rússula galóchroa;mlečnobela golobica;U;
1288.;193600;2297;Russula laurocerasi;Rússula gráta;mandljeva golobica;NU;
1289.;193504;2282;Russula graveolens;Rússula gravéolens;hrastova golobica;U;
1290.;193670;2283;Russula grisea;Rússula grísea;sivkasta golobica;U;sivka
1291.;107263;2284;Russula hydrophila;Rússula griseáscens;sivobetna golobica;U;
1292.;266936;2285;Russula helodes;Rússula helódes;barjanska golobica;NU;
1293.;193557;2286;Russula heterophylla;Rússula heterophýlla;rjavozelena golobica;U;
1294.;305378;2287;Russula illota;Rússula illóta;blatna golobica;NU; 
1295.;182168;2288;Russula insignis;Rússula insígnis;mila golobica;U;
1296.;182048;2289;Russula integra;Rússula íntegra;usnjasta golobica;U;
1297.;209327;2302;Russula intermedia;Rússula intermédia;lundellova golobica;NU;
1298.;305380;2290;Russula ionochlora;Rússula ionochlóra;siva golobica;U;
1299.;305383;2295;Russula laeta;Rússula láeta;spolzka golobica;U;
1300.;322933;2296;Russula langei;Rússula lángei;langejeva golobica;U;
1301.;338704;2860;Russula lepidicolor;Rússula lepidícolor;čvrsta golobica;U;
1302.;209037;2301;Russula lilacea;Rússula lilácea;zasluzena golobica;U;
1303.;269986;2303;Russula luteotacta;Rússula luteotácta;rumeneča golobica;NU;
1304.;214247;2304;Russula maculata;Rússula maculáta;pegasta golobica;NU;
1305.;443219;2305;Russula medullata;Rússula medulláta;sivozelena golobica;U;
1306.;214405;2306;Russula melliolens;Rússula mellíolens;medova golobica;U;
1307.;270929;2307;Russula melzeri;Rússula mélzeri;melzerjeva golobica;U;
1308.;271340;2309;Russula minutula;Rússula minútula;drobcena golobica;U;
1309.;204620;2310;Russula mustelina;Rússula mustelína;lešnikova golobica;U;
1310.;204522;2311;Russula nauseosa;Rússula nauseósa;gorska golobica;U;
1311.;211757;2312;Russula nigricans;Rússula nígricans;črneča golobica;NU;
1312.;211457;2313;Russula nitida;Rússula nítida;bleščava golobica;U;
1313.;272416;2314, 2244;Russula nobilis;Rússula nóbilis;baržunasta golobica;NU;votlobetna golobica
1314.;211650;2954;Russula ochracea;Rússula ochrácea;okrastobela golobica;U;
1315.;211825;2315;Russula ochroleuca;Rússula ochroléuca;okrasta golobica;U;
1316.;305395;2861;Russula odorata;Rússula odoráta;vonljiva golobica;U;
1317.;211734;2316;Russula languida;Rússula olivácea;olivna golobica;PU;
1318.;211427;2317;Russula olivaceoviolascens;Rússula oliváceovioláscens;olivnolilasta golobica;NU;
1319.;338709;2318;Russula pallidospora;Rússula pallidóspora;rumenolistna golobica;U;
1320.;206457;2319;Russula paludosa;Rússula paludósa;jagodna golobica;U;
1321.;356926;2320;Russula parazurea;Rússula parazúrea;sivomodra golobica;U;
1322.;214160;2321;Russula pectinata;Rússula pectináta;grebenasta golobica;NU; 
1323.;213893;2322;Russula pectinatoides;Rússula pectinatoídes;rjavobetna golobica;NU;
1324.;290658;2323;Russula pelargonia;Rússula pelargónia;gorečnična golobica;NU;
1325.;114670;2324;Russula persicina;Rússula persícina;breskvobarvna golobica;NU;
1326.;415431;2325;Russula olivascens;Rússula postiána;šarasta golobica;U;
1327.;204105;2326;Russula pseudointegra;Rússula pseudoíntegra;grenkobna golobica;NU;
1328.;484231;2261;Russula pseudo-olivascens;Rússula pseudo-oliváscens;olivnozelena golobica;U;
1329.;305398;2327;Russula pseudoromellii;Rússula pseudoroméllii;škrlatnorožnata golobica;U 
1330.;204182;2328;Russula puellaris;Rússula puelláris;voščenolistna golobica;U;
1331.;208213;2332;Russula queletii;Rússula quelétii;queletova golobica;NU;
1332.;208070;2333;Russula raoultii;Rússula raoúltii;raoultova golobica;NU;
1333.;356621;2334;Russula rhodopus;Rússula rhodópodus;rdečebetna golobica;NU, RS;
1334.;114772;2335, 2336;Russula risigallina;Rússula risigallína;marelična golobica;U;
1335.;208290;2338;Russula romellii;Rússula roméllii;malinova golobica;PU;
1336.;205004;2339;Russula roseipes;Rússula roséipes;rožnobetna golobica;U;
1337.;204768;2340;Russula emetica;Rússula rúbra;rdeča golobica;NU;
1338.;338716;2341;Russula rubroalba;Rússula rubroálba;belobetna golobica;U;
1339.;451377;2342;Russula sanguinea;Rússula sanguinária;češnjeva golobica;NU;
1340.;204740;2259;Russula sardonia;Rússula sardónia;lomljiva golobica;NU;
1341.;209782;2343;Russula seperina;Rússula seperína;istrska golobica;NU, RS;
1342.;305409;2344;Russula sericatula;Rússula sericátula;gabrinska golobica;U;
1343.;445434;2264;Russula silvestris;Rússula silvéstris;mahova golobica;S;
1344.;278366;2345;Russula solaris;Rússula soláris;sončna golobica;NU;
1345.;209755;2346;Russula sororia;Rússula sorória;sestrska golobica;NU;
1346.;207553;2348;Russula subfoetens;Rússula subfóetens;smrdikasta golobica;NU;
1347.;280432;2278, 2350;Russula torulosa;Rússula torulósa;tršata golobica;NU;temnoškrlatna golobica
1348.;203831;2351;Russula turci;Rússula túrci;višnjeva golobica;U;
1349.;281432;2354;Russula velenovskyi;Rússula velenóvskyi;opečnata golobica;U; 
1350.;255362;2863;Russula versicolor;Rússula versícolor;pisana golobica;NU;
1351.;203547;2355;Russula vesca;Rússula vésca;užitna golobica;U;
1352.;203741;2356;Russula veternosa;Rússula veternósa;krhljiva golobica;NU;
1353.;356695;2357;Russula vinosa;Rússula vinósa;murkina golobica;U;potemnela golobica
1354.;338722;2358;Russula purpurascens;Rússula vinósobrúnnea;vinskorjava golobica;U;
1355.;439589;2359;Russula violacea var. violacea;Rússula violácea;vijoličasta golobica;S;
1356.;439062;2360, 2361;Russula violeipes;Rússula violéipes;vijoličnobetna golobica;U;
1357.;203449;2362;Russula virescens;Rússula viréscens;zelenkasta golobica;U;golobača, golobačka, golobičica, krasotica, sivak, zelena golobica, zelenka, sivka
1358.;281900;2363;Russula viscida;Rússula víscida;lepljiva golobica;NU;
1359.;417061;2364;Russula xerampelina;Rússula xerampélina;slanikova golobica;U;
1360.;282375;2865;Russula zvarae;Rússula zvárae;zvarova golobica;U, Z, RS;
1361.;122382;2366;Sclerotinia echinophila;Rutstróemia echinóphila;ježična plitvica;NU;
1362.;323082;2370;Hydnellum glaucopus;Sárcodon gláucopus;greneči ježevec;NU;grenki ježek
1363.;414481;2371;Sarcodon imbricatus;Sárcodon imbricátus;rjavi ježevec;U;hirsek, jelenova bodičnica, kraguljevka, luskavi ježek, rjava ježevka, rjava srna, rjava srnica, rjavi bodičar, rjavi ježek, rjavi luskinar, srnica, srnka, žlebasta ježevka, žlebasti ježek, žebljasta ježevka
1364.;323087;2373;Sarcodon leucopus;Sárcodon léucopus;gladki ježevec;NU;gladki ježek
1365.;222119;2375;Hydnellum scabrosum;Sárcodon scabrósus;hrapavi ježevec;NU;hrapavi ježek
1366.;304280;1900;Sarcomyxa serotina;Sarcomýxa serotína;pozna zgručevka;U;pozni zgručevec
1367.;544424;2378;Sarcoscypha coccinea;Sarcóscypha coccínea;škrlatna čašica;PU;
1368.;120241;2378;Sarcosphaera coronaria;Sarcospháera coronária;venčasta čaša;PU;venčasta skledica, kronica, strupena kronica, strupena skledica, debela čašica, debela čaša
1369.;208403;2381;Schizophyllum commune;Schizophýllum commúne;navadna cepilistka;NU;navadna pahljačka
1370.;105770;2382;Xylodon flaviporus;Schizópora flavípora;oranžna razporka;NU;
1371.;338860;2383;Xylodon paradoxus;Schizópora paradóxa;nenavadna razporka;NU;
1372.;203292;2384;Scleroderma areolatum;Sclerodérma areolátum;mekinasta trdokožnica;NU;
1373.;186199;2385;Scleroderma bovista;Sclerodérma bovísta;kroglasta trdokožnica;NU; 
1374.;191651;2386;Scleroderma cepa;Sclerodérma cépa;gladka trdokožnica;NU;
1375.;181865;2387;Scleroderma citrinum;Sclerodérma citrínum;navadna trdokožnica;MU;hrapava puhavka, krompirjevka, navadna krompirjevka, puhara, krompirjeva prašnica, strupena prašnica, hudičev prah, nosnjač, tobak copernic
1376.;414483;2388;Scleroderma polyrhizum;Sclerodérma polyrhízum;zvezdasta trdokožnica;NU;zvezdasta krompirjevka
1377.;211519;2390;Scleroderma verrucosum;Sclerodérma verrucósum;bradavičasta trdokožnica;NU;bradavičasta krompirjevka
1378.;119491;2393;Scutellinia scutellata;Scutellínia scutelláta;ščitasta ščetinka;NU;
1379.;305701;78;Scutiger pes-caprae;Scútiger pes-cáprae;kozjenogi ščitar;U;kozjenogi mesnatovec, možek, posranjak, kozji parkelj, kožji parkeljc, kravji gobček, maveljček, mavrah, parkeljc, parkeljček, focmoln
1380.;251997;2396;Sebacina epigaea;Sebacína epigéa;pozemska štrlinka;NU;
1381.;245374;2397;Sebacina incrustans;Sebacína incrústans;lojasta štrlinka;NU;
1382.;215678;2400;Sistotrema confluens;Sistotréma cónfluens;zraščena igličnica;NU;
1383.;305993;2401;Skeletocutis amorpha;Skeletocútis amórpha;brezlična kostenelka;NU;
1384.;323593;2403;Skeletocutis nivea;Skeletocútis nívea;belkasta kostenelka;NU;
1385.;323650;2405;Sowerbyella imperialis;Sowerbyélla imperiális;oranžna pecljatovka;UN;
1386.;228848;2407;Sparassis crispa;Sparássis críspa;borov glivec;U;borova gliva, kodrasta gliva, kokoška, kozja brada, smrčki, uheci, vampki
1387.;228531;2406;Sparassis brevipes;Sparássis laminósa;hrastov glivec;U;
1388.;272128;2408;Sparassis brevipes;Sparássis nemécii;jelkin glivec;U;
1389.;194814;2410;Spathularia flavida;Spathulária flávida;žolta lopatica;NU;
1390.;414488;2413;Spongipellis spumea;Spongipéllis spúmeus;penasti spužvovec;NU;
1391.;306415;2415;Steccherinum fimbriatum;Steccherínum fimbriátum;resasti bodiček;NU;
1392.;122972;2416;Steccherinum ochraceum;Steccherínum ochráceum;okrasti bodiček;NU;
1393.;193672;2422;Stereum gausapatum;Stéreum gausapátum;kosmata slojevka;NU;
1394.;189826;2423;Stereum hirsutum;Stéreum hirsútum;dlakava slojevka;NU;
1395.;182771;2425;Stereum insignitum;Stéreum insignítum;kolobarčasta slojevka;NU;
1396.;193355;2424;Stereum ochraceoflavum;Stéreum ochráceoflávum;vejina slojevka;NU;
1397.;192347;1048;Stereum rugosum;Stéreum rugósum;grbančasta slojevka;NU;grbančasta krvoslojevka 
1398.;205630;1049;Stereum sanguinolentum;Stéreum sanguinoléntum;krvaveča slojevka;NU;krvaveča krvoslojevka
1399.;339694;2427;Stereum subtomentosum;Stéreum subtomentósum;žametasta slojevka;NU;
1400.;238002;2428;Strobilomyces strobilaceus;Strobilómyces strobiláceus;črni kuštravec;U;kuštravec, kuštravka
1401.;339799;2429;Strobilurus esculentus;Strobilúrus esculéntus;smrekova storževka;U;
1402.;150372;2434;Stropharia aeruginosa;Strophária aeruginósa;zelenkasta strniščnica;U;zeleni volk
1403.;324292;2437;Stropharia caerulea;Strophária caerúlea;modrikasta strniščnica;U;modra strniščnica
1404.;232954;2438;Stropharia coronilla;Strophária coronílla;ovenčana strniščnica;S;
